CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
10910	12160	-91.099	10910	0.8541	10910.0	40	 
8339	13470	-52.067	8339	0.8572	8339.0	40	 
10346	10500	0.000	10346	0.8257	10346.0	40	 
11189	11312	-75.021	11189	0.8476	11189.0	40	CH3N2O2:C6H3
8711	10697	-0.000	8711	0.8525	8711.0	40	 
11058	13472	-12.036	11058	0.8722	11058.0	40	 
11212	11407	75.021	11212	0.8642	11212.0	40	CH3N2O2:C6H3
8119	8212	0.036	8119	0.8311	8119.0	40	 
7236	13472	-12.036	7236	0.8613	7236.0	40	 
10872	11061	0.000	10872	0.9821	10872.0	40	 
10322	11161	74.037	10322	0.8883	10322.0	40	CH4N3O:C3H6O2
7547	11264	0.000	7547	0.8943	7547.0	40	 
10114	10957	56.025	10114	0.8956	10114.0	40	CH2N3:C3H4O
8344	10906	18.011	8344	0.8472	8344.0	40	H2O
8344	8895	-46.042	8344	0.852	8344.0	40	H4N3:C2H6O
11405	13222	0.000	11405	0.8582	11405.0	40	 
10906	11058	0.000	10906	0.8864	10906.0	40	 
8905	9209	0.000	8905	0.8611	8905.0	40	 
10909	11309	0.000	10909	0.9296	10909.0	40	 
13470	13796	0.000	13470	0.842	13470.0	40	 
8536	8711	0.000	8536	0.9132	8536.0	40	 
11954	12178	-26.016	11954	0.8366	11954.0	40	C2H2
9098	10957	-0.001	9098	0.853	9098.0	40	 
11309	13472	0.000	11309	0.8606	11309.0	40	 
10906	11264	0.000	10906	0.8905	10906.0	40	 
10909	11160	0.000	10909	0.8704	10909.0	40	 
11317	11407	0.000	11317	0.9237	11317.0	40	 
10677	11309	-28.031	10677	0.8611	10677.0	40	C2H4
11189	14741	52.068	11189	0.8711	11189.0	40	 
8895	10829	18.010	8895	0.8707	8895.0	40	H2O
12900	14280	-14.015	12900	0.8495	12900.0	40	methanol (-H2O):CH2
11161	12284	0.984	11161	0.8686	11161.0	40	NH3<->OH
8076	14280	0.000	8076	0.9994	8076.0	40	 
7547	11058	0.000	7547	0.855	7547.0	40	 
9079	9209	54.031	9079	0.8326	9079.0	40	 
8212	8381	0.000	8212	0.9446	8212.0	40	 
8042	10872	0.000	8042	0.8981	8042.0	40	 
8765	10476	18.010	8765	0.8513	8765.0	40	H2O
9496	10697	-0.000	9496	0.8257	9496.0	40	 
8765	9098	0.000	8765	0.8645	8765.0	40	 
10915	11137	18.010	10915	0.9065	10915.0	40	H2O
9077	9209	0.000	9077	0.9525	9077.0	40	 
9209	9218	-18.010	9209	0.8773	9209.0	40	H2O
11189	13470	0.000	11189	0.8444	11189.0	40	 
8538	8765	-0.000	8538	0.8966	8538.0	40	 
8076	8339	0.000	8076	0.9963	8076.0	40	 
10681	11954	-2.016	10681	0.8359	10681.0	40	H2
8765	10114	-56.026	8765	0.9175	8765.0	40	CH2N3:C3H4O
7236	8086	0.000	7236	0.8479	7236.0	40	 
10909	12329	0.001	10909	0.9232	10909.0	40	 
7547	8344	-18.011	7547	0.8487	7547.0	40	H2O
8765	14108	3.996	8765	0.847	8765.0	40	 
7743	8086	0.000	7743	0.8947	7743.0	40	 
8765	10819	0.000	8765	0.8541	8765.0	40	 
8711	9077	0.000	8711	0.8577	8711.0	40	 
11150	11264	0.000	11150	0.9545	11150.0	40	 
10726	10829	0.000	10726	0.9436	10726.0	40	 
8538	14108	3.995	8538	0.8364	8538.0	40	 
12031	12329	0.000	12031	0.9001	12031.0	40	 
10726	11264	46.042	10726	0.8694	10726.0	40	H4N3:C2H6O
10910	11954	26.016	10910	0.8396	10910.0	40	C2H2
12034	14108	42.011	12034	0.8287	12034.0	40	N3:C2H2O
8994	10346	18.011	8994	0.8621	8994.0	40	H2O
10322	10457	-0.000	10322	0.8467	10322.0	40	 
8001	13788	60.023	8001	0.893	8001.0	40	H2N3O:C2H4O2
10872	12031	-28.031	10872	0.8437	10872.0	40	C2H4
10681	12178	-28.031	10681	0.8408	10681.0	40	C2H4
11160	13472	0.000	11160	0.839	11160.0	40	 
7547	7743	-0.000	7547	0.8556	7547.0	40	 
8076	13470	-52.067	8076	0.8634	8076.0	40	 
10872	11309	-28.031	10872	0.8818	10872.0	40	C2H4
10996	12178	-28.031	10996	0.8422	10996.0	40	C2H4
10872	11561	-28.031	10872	0.8716	10872.0	40	C2H4
8339	14741	0.000	8339	0.9327	8339.0	40	 
10497	12196	-0.036	10497	0.8396	10497.0	40	 
11058	11150	0.000	11058	0.898	11058.0	40	 
11826	12160	-91.100	11826	0.8485	11826.0	40	 
11407	14280	52.068	11407	0.8442	11407.0	40	 
11801	12329	0.000	11801	0.8305	11801.0	40	 
11212	11312	-0.000	11212	0.8949	11212.0	40	 
13206	13470	0.000	13206	0.8785	13206.0	40	 
10872	10909	-28.032	10872	0.9339	10872.0	40	C2H4
10114	10819	56.026	10114	0.8581	10114.0	40	CH2N3:C3H4O
10681	10857	-0.000	10681	0.9232	10681.0	40	 
8339	13206	-52.067	8339	0.8567	8339.0	40	 
11189	11407	0.000	11189	0.8831	11189.0	40	 
10872	11160	-28.031	10872	0.8364	10872.0	40	C2H4
11312	11427	0.000	11312	0.8633	11312.0	40	 
8903	9098	-18.010	8903	0.8572	8903.0	40	H2O
9218	10346	18.010	9218	0.8239	9218.0	40	H2O
8808	10697	-28.032	8808	0.8439	8808.0	40	C2H4
8086	11264	0.000	8086	0.8681	8086.0	40	 
11561	12031	-0.000	11561	0.8831	11561.0	40	 
8089	8537	-28.031	8089	0.8332	8089.0	40	C2H4
10677	12329	-28.031	10677	0.8295	10677.0	40	C2H4
8076	13206	-52.067	8076	0.8531	8076.0	40	 
7236	11264	0.000	7236	0.8917	7236.0	40	 
7234	14280	-14.015	7234	0.8825	7234.0	40	methanol (-H2O):CH2
8086	10906	0.000	8086	0.8818	8086.0	40	 
9209	10697	-0.000	9209	0.8698	9209.0	40	 
8537	8903	-0.000	8537	0.8901	8537.0	40	 
8344	11264	18.011	8344	0.8841	8344.0	40	H2O
8001	11212	15.995	8001	0.8337	8001.0	40	O
8538	10476	18.010	8538	0.8477	8538.0	40	H2O
7234	8339	-14.016	7234	0.8904	7234.0	40	methanol (-H2O):CH2
8711	10346	0.000	8711	0.858	8711.0	40	 
10322	11137	92.047	10322	0.8684	10322.0	40	 
11312	11317	75.021	11312	0.8838	11312.0	40	CH3N2O2:C6H3
8042	12031	-28.031	8042	0.8547	8042.0	40	C2H4
10909	11801	0.000	10909	0.887	10909.0	40	 
11061	12329	-28.031	11061	0.8568	11061.0	40	C2H4
11212	11317	75.021	11212	0.8426	11212.0	40	CH3N2O2:C6H3
8344	11150	18.011	8344	0.8488	8344.0	40	H2O
10829	10957	-18.012	10829	0.8489	10829.0	40	H2O
10410	14280	28.031	10410	0.8366	10410.0	40	C2H4
10129	10476	92.047	10129	0.8357	10129.0	40	 
11189	11317	0.000	11189	0.8817	11189.0	40	 
10915	12284	0.984	10915	0.8484	10915.0	40	NH3<->OH
8895	9098	0.000	8895	0.8487	8895.0	40	 
10910	12178	0.000	10910	0.8903	10910.0	40	 
8076	11407	-52.067	8076	0.8429	8076.0	40	 
8042	12329	-28.031	8042	0.8318	8042.0	40	C2H4
7743	8905	-28.031	7743	0.8504	7743.0	40	C2H4
7236	10726	-46.042	7236	0.8579	7236.0	40	H4N3:C2H6O
10346	10697	-0.000	10346	0.8848	10346.0	40	 
11160	12329	0.000	11160	0.8447	11160.0	40	 
12013	12034	18.010	12013	0.8701	12013.0	40	H2O
11312	11407	75.021	11312	0.8783	11312.0	40	CH3N2O2:C6H3
10677	10872	0.000	10677	0.9575	10677.0	40	 
8895	10476	18.010	8895	0.867	8895.0	40	H2O
8994	9077	18.011	8994	0.8894	8994.0	40	H2O
7743	11058	0.000	7743	0.8508	7743.0	40	 
9209	9496	0.000	9209	0.8895	9209.0	40	 
9077	9218	-18.010	9077	0.8855	9077.0	40	H2O
8905	10697	-0.000	8905	0.8481	8905.0	40	 
10909	11561	0.001	10909	0.906	10909.0	40	 
10909	11061	28.032	10909	0.8925	10909.0	40	C2H4
10309	11137	74.037	10309	0.9039	10309.0	40	CH4N3O:C3H6O2
10322	10915	74.037	10322	0.8596	10322.0	40	CH4N3O:C3H6O2
7236	10829	-46.042	7236	0.8462	7236.0	40	H4N3:C2H6O
11061	11561	-28.031	11061	0.87	11061.0	40	C2H4
7234	11189	-66.083	7234	0.8307	7234.0	40	 
11561	12329	0.000	11561	0.8951	11561.0	40	 
10309	12284	57.011	10309	0.8324	10309.0	40	CHN2O
8537	8994	-0.000	8537	0.8627	8537.0	40	 
8538	8895	-0.000	8538	0.8925	8538.0	40	 
11150	11405	0.000	11150	0.8394	11150.0	40	 
11061	11160	-28.031	11061	0.8469	11061.0	40	C2H4
8895	10114	-56.026	8895	0.8796	8895.0	40	CH2N3:C3H4O
10410	13470	-24.036	10410	0.8642	10410.0	40	 
8763	8903	0.000	8763	0.9091	8763.0	40	 
9077	10346	0.000	9077	0.8941	9077.0	40	 
8538	9098	-0.000	8538	0.8653	8538.0	40	 
11212	11427	0.000	11212	0.8558	11212.0	40	 
10114	14108	60.022	10114	0.8814	10114.0	40	H2N3O:C2H4O2
10476	10957	-18.011	10476	0.8466	10476.0	40	H2O
11561	13472	-0.000	11561	0.8483	11561.0	40	 
10819	13788	3.996	10819	0.8758	10819.0	40	 
7236	11058	0.000	7236	0.859	7236.0	40	 
11160	11309	0.000	11160	0.9093	11160.0	40	 
10500	10697	-0.000	10500	0.8487	10500.0	40	 
10309	10322	-18.010	10309	0.8838	10309.0	40	H2O
11150	13472	-12.036	11150	0.8477	11150.0	40	 
7234	14741	-14.015	7234	0.8847	7234.0	40	methanol (-H2O):CH2
11061	11309	-28.031	11061	0.8811	11061.0	40	C2H4
9218	10726	0.000	9218	0.8287	9218.0	40	 
8537	8905	18.011	8537	0.8422	8537.0	40	H2O
8042	12196	0.001	8042	0.8299	8042.0	40	 
10681	10910	-28.032	10681	0.8442	10681.0	40	C2H4
8042	10677	0.000	8042	0.8451	8042.0	40	 
11735	13222	0.000	11735	0.912	11735.0	40	 
8086	11150	0.000	8086	0.8684	8086.0	40	 
11801	13250	-0.000	11801	0.8561	11801.0	40	 
8763	8765	-18.010	8763	0.8378	8763.0	40	H2O
11160	12031	0.000	11160	0.8749	11160.0	40	 
7236	11150	0.000	7236	0.8809	7236.0	40	 
10910	11826	0.001	10910	0.8254	10910.0	40	 
10114	10129	-18.011	10114	0.8523	10114.0	40	H2O
8763	8994	0.000	8763	0.8717	8763.0	40	 
11061	12031	-28.031	11061	0.8841	11061.0	40	C2H4
11309	13250	0.000	11309	0.8754	11309.0	40	 
10129	10829	92.048	10129	0.855	10129.0	40	 
9077	10697	-0.000	9077	0.8809	9077.0	40	 
13470	14280	52.068	13470	0.8637	13470.0	40	 
13788	14108	-0.000	13788	0.8538	13788.0	40	 
8765	10829	18.011	8765	0.853	8765.0	40	H2O
10129	10957	74.036	10129	0.831	10129.0	40	CH4N3O:C3H6O2
11976	12196	-0.036	11976	0.8861	11976.0	40	 
8076	12900	14.016	8076	0.8536	8076.0	40	methanol (-H2O):CH2
11561	13250	-0.000	11561	0.8698	11561.0	40	 
10872	12329	-28.031	10872	0.8585	10872.0	40	C2H4
9098	10114	-56.026	9098	0.8868	9098.0	40	CH2N3:C3H4O
8895	10129	-74.037	8895	0.8652	8895.0	40	CH4N3O:C3H6O2
8537	9077	18.011	8537	0.8426	8537.0	40	H2O
11826	13459	-58.054	11826	0.8301	11826.0	40	C2H6N2
7547	11150	0.000	7547	0.8591	7547.0	40	 
7547	8537	-46.042	7547	0.8577	7547.0	40	H4N3:C2H6O
11058	11264	0.000	11058	0.8925	11058.0	40	 
10322	12284	75.021	10322	0.8528	10322.0	40	CH3N2O2:C6H3
10309	11161	56.027	10309	0.9088	10309.0	40	CH2N3:C3H4O
8537	8763	-0.000	8537	0.9296	8537.0	40	 
8076	8612	0.000	8076	0.9009	8076.0	40	 
8339	11407	-52.067	8339	0.846	8339.0	40	 
8089	9098	-46.042	8089	0.8503	8089.0	40	H4N3:C2H6O
11309	12031	0.000	11309	0.9034	11309.0	40	 
10476	10829	0.000	10476	0.8912	10476.0	40	 
11137	12284	-17.026	11137	0.8539	11137.0	40	adduct_rel_H_NH4 or NH3
10906	11150	0.000	10906	0.9308	10906.0	40	 
11407	13206	0.000	11407	0.8453	11407.0	40	 
8765	10957	-0.001	8765	0.9041	8765.0	40	 
8994	9218	0.000	8994	0.8782	8994.0	40	 
8905	10346	0.000	8905	0.8577	8905.0	40	 
10677	11061	0.000	10677	0.9433	10677.0	40	 
10677	10909	-28.032	10677	0.9075	10677.0	40	C2H4
7234	8076	-14.016	7234	0.8894	7234.0	40	methanol (-H2O):CH2
11317	14741	52.068	11317	0.8796	11317.0	40	 
8612	14280	0.000	8612	0.8998	8612.0	40	 
11212	14741	127.089	11212	0.8303	11212.0	40	 
8538	10957	-0.001	8538	0.8777	8538.0	40	 
12160	12178	91.100	12160	0.8591	12160.0	40	 
10114	10829	74.037	10114	0.8592	10114.0	40	CH4N3O:C3H6O2
8765	8895	0.000	8765	0.8775	8765.0	40	 
8537	9098	-18.010	8537	0.8988	8537.0	40	H2O
7236	10906	0.000	7236	0.9012	7236.0	40	 
10166	10500	-0.000	10166	0.8348	10166.0	40	 
11309	11561	0.000	11309	0.9493	11309.0	40	 
8339	8612	0.000	8339	0.8985	8339.0	40	 
8536	10346	0.000	8536	0.8316	8536.0	40	 
8612	12900	14.016	8612	0.8536	8612.0	40	methanol (-H2O):CH2
8001	8903	74.037	8001	0.837	8001.0	40	CH4N3O:C3H6O2
7547	8763	-46.042	7547	0.8774	7547.0	40	H4N3:C2H6O
8344	10726	-28.031	8344	0.8555	8344.0	40	C2H4
10677	11561	-28.031	10677	0.8493	10677.0	40	C2H4
10915	11161	-0.000	10915	0.9267	10915.0	40	 
11137	11161	-18.010	11137	0.9042	11137.0	40	H2O
8086	8905	-28.031	8086	0.8535	8086.0	40	C2H4
10309	10915	56.027	10309	0.8878	10309.0	40	CH2N3:C3H4O
8076	10410	-28.031	8076	0.8391	8076.0	40	C2H4
11189	11212	-75.021	11189	0.8661	11189.0	40	CH3N2O2:C6H3
8339	10410	-28.031	8339	0.837	8339.0	40	C2H4
8612	14741	0.000	8612	0.8974	8612.0	40	 
10819	10957	-0.001	10819	0.8776	10819.0	40	 
8119	10681	-42.047	8119	0.8336	8119.0	40	C3H6
7743	13472	-12.036	7743	0.8525	7743.0	40	 
13206	13796	0.000	13206	0.8329	13206.0	40	 
10910	11137	0.000	10910	0.8539	10910.0	40	 
10906	13472	-12.036	10906	0.8512	10906.0	40	 
7236	7547	0.000	7236	0.8551	7236.0	40	 
8903	13788	-14.014	8903	0.8578	8903.0	40	methanol (-H2O):CH2
7743	10906	0.000	7743	0.8708	7743.0	40	 
8089	8763	-28.031	8089	0.8412	8089.0	40	C2H4
11949	12160	0.000	11949	0.8393	11949.0	40	 
7743	11264	0.000	7743	0.872	7743.0	40	 
7743	11150	0.000	7743	0.8711	7743.0	40	 
8344	13472	5.974	8344	0.8628	8344.0	40	 
11405	11735	0.000	11405	0.8743	11405.0	40	 
8903	8994	0.000	8903	0.8316	8903.0	40	 
10957	14108	3.997	10957	0.8281	10957.0	40	 
8711	8905	0.000	8711	0.9573	8711.0	40	 
8339	12900	14.016	8339	0.8481	8339.0	40	methanol (-H2O):CH2
8763	9098	-18.010	8763	0.9104	8763.0	40	H2O
11309	12329	0.000	11309	0.917	11309.0	40	 
11264	13472	-12.036	11264	0.8774	11264.0	40	 
7547	10906	-0.000	7547	0.8466	7547.0	40	 
10910	10996	28.032	10910	0.858	10910.0	40	C2H4
8344	10829	-28.031	8344	0.8862	8344.0	40	C2H4
8538	10819	-0.000	8538	0.8521	8538.0	40	 
8001	10819	56.026	8001	0.8465	8001.0	40	CH2N3:C3H4O
10476	10726	0.000	10476	0.884	10476.0	40	 
8994	10697	18.010	8994	0.8468	8994.0	40	H2O
8344	10476	-28.032	8344	0.8646	8344.0	40	C2H4
9496	10346	-0.000	9496	0.8296	9496.0	40	 
8076	14741	0.000	8076	0.9332	8076.0	40	 
7234	12900	0.000	7234	0.9022	7234.0	40	 
8895	10957	-0.001	8895	0.8627	8895.0	40	 
8119	14741	-17.026	8119	0.8628	8119.0	40	adduct_rel_H_NH4 or NH3
11317	13206	0.000	11317	0.8325	11317.0	40	 
8910	10726	-28.031	8910	0.8325	8910.0	40	C2H4
9209	10346	0.000	9209	0.8944	9209.0	40	 
8905	9077	0.000	8905	0.8766	8905.0	40	 
10909	12031	0.000	10909	0.9019	10909.0	40	 
7236	8344	-18.011	7236	0.8743	7236.0	40	H2O
8042	11061	0.000	8042	0.8989	8042.0	40	 
13206	14280	52.068	13206	0.8562	13206.0	40	 
8086	8711	-28.031	8086	0.8335	8086.0	40	C2H4
11407	14741	52.068	11407	0.8921	11407.0	40	 
8536	8905	0.000	8536	0.8826	8536.0	40	 
11160	11561	0.000	11160	0.8796	11160.0	40	 
8339	14280	0.000	8339	0.9967	8339.0	40	 
10909	13250	0.000	10909	0.8689	10909.0	40	 
9077	9496	0.000	9077	0.8888	9077.0	40	 
8994	9098	-18.010	8994	0.8499	8994.0	40	H2O
8711	9209	0.000	8711	0.8385	8711.0	40	 
14280	14741	0.000	14280	0.9308	14280.0	40	 
862	1139	0.018	862	1.0	862.0	42	 
5538	5683	429.237	5538	0.7885	5538.0	44	 
2334	3589	-100.016	2334	0.7566	2334.0	44	 
3773	5683	-114.032	3773	0.7743	3773.0	44	 
2334	3773	-14.016	2334	0.9028	2334.0	44	methanol (-H2O):CH2
887	3773	-114.032	887	0.8036	887.0	44	 
1963	3773	-14.016	1963	0.8273	1963.0	44	methanol (-H2O):CH2
3410	13110	-138.213	3410	0.8051	3410.0	44	 
1963	3589	-100.016	1963	0.7403	1963.0	44	 
1963	3410	-100.016	1963	0.7381	1963.0	44	 
887	1963	-100.016	887	0.7173	887.0	44	 
3589	13110	-138.213	3589	0.8029	3589.0	44	 
12906	13110	-0.000	12906	0.944	12906.0	44	 
3410	3589	0.000	3410	0.8021	3410.0	44	 
3773	3958	0.000	3773	0.8468	3773.0	44	 
12906	14045	-28.033	12906	0.9141	12906.0	44	C2H4
3927	12906	-138.213	3927	0.7225	3927.0	44	 
3927	4839	-429.238	3927	0.75	3927.0	44	 
3410	3927	0.000	3410	0.7219	3410.0	44	 
3589	3927	0.000	3589	0.7467	3589.0	44	 
3410	14045	-166.245	3410	0.7628	3410.0	44	 
3589	12906	-138.213	3589	0.8058	3589.0	44	 
1963	2334	0.000	1963	0.9176	1963.0	44	 
1963	3958	-14.016	1963	0.7302	1963.0	44	methanol (-H2O):CH2
2334	3958	-14.016	2334	0.805	2334.0	44	methanol (-H2O):CH2
3589	14045	-166.245	3589	0.7769	3589.0	44	 
2334	3410	-100.016	2334	0.7438	2334.0	44	 
3410	4839	-429.237	3410	0.7087	3410.0	44	 
13110	14045	-28.032	13110	0.9075	13110.0	44	C2H4
3927	13110	-138.213	3927	0.7183	3927.0	44	 
3410	12906	-138.213	3410	0.806	3410.0	44	 
9278	10785	0.000	9278	0.9199	9278.0	45	 
5484	9543	-137.421	5484	0.7132	5484.0	45	 
9278	10210	0.072	9278	0.931	9278.0	45	 
9453	10785	62.353	9453	0.7429	9453.0	45	 
9278	9543	-61.415	9278	0.897	9278.0	45	 
10210	10785	-0.071	10210	0.9524	10210.0	45	 
9453	10210	62.424	9453	0.7555	9453.0	45	 
9543	10785	61.415	9543	0.9076	9543.0	45	 
5484	10210	-75.935	5484	0.7133	5484.0	45	 
9278	9453	-62.353	9278	0.7264	9278.0	45	 
5484	9278	-76.006	5484	0.718	5484.0	45	CH2NO3:C4N2
9453	9543	0.938	9453	0.7609	9453.0	45	 
9543	10210	61.486	9543	0.9344	9543.0	45	 
8111	8369	0.000	8111	0.9203	8111.0	46	 
1284	1516	14.015	1284	0.8063	1284.0	47	methanol (-H2O):CH2
11913	12280	-0.000	11913	0.9768	11913.0	48	 
10675	11144	-0.000	10675	0.9569	10675.0	49	 
12521	12764	0.000	12521	0.9861	12521.0	49	 
11644	11902	-17.027	11644	0.9429	11644.0	49	adduct_rel_H_NH4 or NH3
11015	11500	63.962	11015	0.9464	11015.0	49	 
9835	11933	-56.062	9835	0.8645	9835.0	49	C4H8
12495	12521	-17.026	12495	0.9165	12495.0	49	adduct_rel_H_NH4 or NH3
10850	10972	0.000	10850	0.9895	10850.0	49	 
10850	11671	-28.031	10850	0.952	10850.0	49	C2H4
10874	10923	17.027	10874	0.9448	10874.0	49	adduct_rel_H_NH4 or NH3
10850	11933	-28.031	10850	0.9491	10850.0	49	C2H4
12495	12764	-17.026	12495	0.9213	12495.0	49	adduct_rel_H_NH4 or NH3
9835	9992	0.000	9835	0.815	9835.0	49	 
10874	11500	63.962	10874	0.9549	10874.0	49	 
11502	12495	-28.031	11502	0.8983	11502.0	49	C2H4
10923	11644	63.962	10923	0.9434	10923.0	49	 
10874	11187	0.000	10874	0.9444	10874.0	49	 
10675	10765	-0.000	10675	0.8667	10675.0	49	 
11187	11191	17.026	11187	0.9478	11187.0	49	adduct_rel_H_NH4 or NH3
11191	11701	46.936	11191	0.9393	11191.0	49	 
11191	11644	63.962	11191	0.9546	11191.0	49	 
9670	9992	-0.000	9670	0.7449	9670.0	49	 
10923	11502	63.962	10923	0.9214	10923.0	49	 
10675	11468	-28.031	10675	0.8677	10675.0	49	C2H4
11015	11902	63.962	11015	0.9553	11015.0	49	 
10972	11933	-28.031	10972	0.9506	10972.0	49	C2H4
10874	11370	63.962	10874	0.9437	10874.0	49	 
11701	12764	-28.031	11701	0.9517	11701.0	49	C2H4
11015	11701	63.962	11015	0.942	11015.0	49	 
11644	11701	-17.027	11644	0.9275	11644.0	49	adduct_rel_H_NH4 or NH3
11754	12077	-0.000	11754	0.7305	11754.0	49	 
10923	11187	-17.027	10923	0.9173	10923.0	49	adduct_rel_H_NH4 or NH3
10972	11144	0.000	10972	0.9593	10972.0	49	 
10675	11933	-28.031	10675	0.9499	10675.0	49	C2H4
11370	12521	-28.031	11370	0.9381	11370.0	49	C2H4
10874	11644	80.989	10874	0.9464	10874.0	49	 
11500	12521	-28.031	11500	0.9491	11500.0	49	C2H4
10874	11191	17.026	10874	0.9672	10874.0	49	adduct_rel_H_NH4 or NH3
11370	11500	0.000	11370	0.9775	11370.0	49	 
12495	12975	-17.026	12495	0.8917	12495.0	49	adduct_rel_H_NH4 or NH3
10874	11502	80.988	10874	0.9105	10874.0	49	 
11144	11933	-28.031	11144	0.9435	11144.0	49	C2H4
9992	11671	-56.062	9992	0.8112	9992.0	49	C4H8
11187	11500	63.962	11187	0.9689	11187.0	49	 
9835	10675	-28.031	9835	0.8592	9835.0	49	C2H4
11187	11701	63.962	11187	0.9737	11187.0	49	 
11300	11370	46.935	11300	0.944	11300.0	49	 
10874	11701	63.962	10874	0.9503	10874.0	49	 
10675	10850	-0.000	10675	0.9808	10675.0	49	 
11671	12764	162.053	11671	0.8535	11671.0	49	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
11902	12521	-28.031	11902	0.9374	11902.0	49	C2H4
11187	11300	17.026	11187	0.9088	11187.0	49	adduct_rel_H_NH4 or NH3
11671	11933	0.000	11671	0.9487	11671.0	49	 
11015	11644	80.989	11015	0.9318	11015.0	49	 
11191	11370	46.935	11191	0.9407	11191.0	49	 
11500	11701	0.000	11500	0.9903	11500.0	49	 
10972	11671	-28.031	10972	0.9591	10972.0	49	C2H4
11500	12764	-28.031	11500	0.9492	11500.0	49	C2H4
11370	11701	0.000	11370	0.9739	11370.0	49	 
10874	11902	63.962	10874	0.9676	10874.0	49	 
10675	11671	-28.031	10675	0.9543	10675.0	49	C2H4
11468	11933	0.000	11468	0.8335	11468.0	49	 
11500	11644	17.027	11500	0.9279	11500.0	49	adduct_rel_H_NH4 or NH3
11191	11500	46.936	11191	0.9402	11191.0	49	 
12521	12975	-0.000	12521	0.9279	12521.0	49	 
12764	12975	-0.000	12764	0.9264	12764.0	49	 
11370	11902	0.000	11370	0.9389	11370.0	49	 
9835	10972	-28.031	9835	0.8656	9835.0	49	C2H4
11701	11902	0.000	11701	0.9578	11701.0	49	 
10923	11015	-17.027	10923	0.9342	10923.0	49	adduct_rel_H_NH4 or NH3
11500	11902	0.000	11500	0.9521	11500.0	49	 
11191	11902	46.936	11191	0.9541	11191.0	49	 
11015	11370	63.962	11015	0.9296	11015.0	49	 
10765	11671	-28.031	10765	0.8604	10765.0	49	C2H4
10765	11933	-28.031	10765	0.8393	10765.0	49	C2H4
11015	11502	80.988	11015	0.9052	11015.0	49	 
10675	10972	-0.000	10675	0.9828	10675.0	49	 
10850	11468	-28.031	10850	0.8606	10850.0	49	C2H4
10923	11902	46.935	10923	0.9346	10923.0	49	 
9835	11671	-56.062	9835	0.8623	9835.0	49	C4H8
11902	12764	-28.031	11902	0.9472	11902.0	49	C2H4
10874	11015	0.000	10874	0.9748	10874.0	49	 
9670	9835	-0.000	9670	0.749	9670.0	49	 
10850	11144	0.000	10850	0.9595	10850.0	49	 
11701	12521	-28.031	11701	0.9485	11701.0	49	C2H4
11191	11502	63.962	11191	0.9372	11191.0	49	 
11502	11644	0.000	11502	0.9191	11502.0	49	 
11754	12975	63.962	11754	0.8127	11754.0	49	 
11187	11370	63.962	11187	0.9668	11187.0	49	 
10765	10850	0.000	10765	0.871	10765.0	49	 
10837	11144	-17.026	10837	0.8792	10837.0	49	adduct_rel_H_NH4 or NH3
9835	11144	-28.031	9835	0.8679	9835.0	49	C2H4
10765	11468	-28.031	10765	0.8202	10765.0	49	C2H4
10972	11468	-28.031	10972	0.8625	10972.0	49	C2H4
11671	12521	162.053	11671	0.8459	11671.0	49	C6H10O5_C6H10O5:C6H10O5_monosaccharide (-H2O):C9H13N3O10P2_cytidine 5' diphosphate (-H2O):C6H10O5
11015	11191	17.026	11015	0.9542	11015.0	49	adduct_rel_H_NH4 or NH3
9835	10850	-28.031	9835	0.8664	9835.0	49	C2H4
11370	12764	-28.031	11370	0.941	11370.0	49	C2H4
10765	10837	17.026	10765	0.7911	10765.0	49	adduct_rel_H_NH4 or NH3
9835	11468	-56.062	9835	0.8304	9835.0	49	C4H8
11144	11671	-28.031	11144	0.9439	11144.0	49	C2H4
10923	11191	-0.001	10923	0.9706	10923.0	49	 
11015	11187	0.000	11015	0.93	11015.0	49	 
10765	10972	0.000	10765	0.8761	10765.0	49	 
9302	9989	0.000	9302	0.9181	9302.0	50	 
9774	9989	0.000	9774	0.9512	9774.0	50	 
9302	9774	0.000	9302	0.9536	9302.0	50	 
12871	14233	28.031	12871	0.8857	12871.0	52	C2H4
11870	13701	-56.062	11870	0.8674	11870.0	52	C4H8
12871	15551	-28.031	12871	0.8576	12871.0	52	C2H4
14780	15551	-28.031	14780	0.8734	14780.0	52	C2H4
11870	15317	-56.062	11870	0.8608	11870.0	52	C4H8
11870	13998	-56.062	11870	0.8656	11870.0	52	C4H8
13701	14780	28.031	13701	0.9552	13701.0	52	C2H4
14233	14597	-56.062	14233	0.8986	14233.0	52	C4H8
11870	14933	-28.031	11870	0.8781	11870.0	52	C2H4
14597	14780	28.031	14597	0.8958	14597.0	52	C2H4
11870	15551	-56.062	11870	0.8966	11870.0	52	C4H8
11870	12871	-28.031	11870	0.8912	11870.0	52	C2H4
13701	14597	0.000	13701	0.8951	13701.0	52	 
14597	14933	28.031	14597	0.9016	14597.0	52	C2H4
14597	15317	0.000	14597	0.9559	14597.0	52	 
13871	14780	-28.031	13871	0.915	13871.0	52	C2H4
13871	13998	-56.062	13871	0.905	13871.0	52	C4H8
