row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4_Sel_WT4_ex10.mzML Peak area,1_Sel_WT1_ex10.mzML Peak area,2_Sel_WT2_ex10.mzML Peak area,3_Sel_WT3_ex10.mzML Peak area,6_Sel_delta1_ex10.mzML Peak area,7_Sel_delta2_ex10.mzML Peak area,8_Sel_delta3_ex10.mzML Peak area,11_Sel_WT1_stat10.mzML Peak area,12_Sel_WT2_stat10.mzML Peak area,5_Sel_WT5_ex10.mzML Peak area,10_Sel_delta5_ex10.mzML Peak area,14_Sel_WT4_stat10.mzML Peak area,9_Sel_delta4_ex10.mzML Peak area,13_Sel_WT3_stat10.mzML Peak area,Medium_Blank10.mzML Peak area,16_Sel_delta1_stat10.mzML Peak area,15_Sel_WT5_stat10.mzML Peak area,18_Sel_delta3_stat10.mzML Peak area,19_Sel_delta4_stat10.mzML Peak area,20_Sel_delta5_stat10.mzML Peak area,17_Sel_delta2_stat10.mzML Peak area,Unnamed: 34
18866,189.1596878,14.195088,,,,,,,,,,,0,0,0,0,0,0,0,10654.655,11244.288,27362.305,2623.8472,4592.655,2154.6882,9397.028,0,7838.4346,9104.055,6484.231,6870.0015,5132.3496,6568.8345,
3615,189.1598591,1.3573705,,,,,,,,,,,5274.282,1812.6771,5632.1357,4962.3613,4976.8965,5120.8525,7709.5845,4403.456,9246.338,27213.428,1168.0558,24921.564,6518.141,12028.223,0,19422.049,24243.367,1502.3708,9483.075,43168.1,788.3034,
638,189.1598278,0.31144348,,,,,,,,,,,1101971.5,1342759.4,1279991.2,1624929.5,1345000.5,1793978.9,1404129.4,3794125.5,3692583.5,1155477.9,1316982.9,4269629.5,1562149.9,4456820.5,360.07672,4180157.2,2486768.5,5945319.5,4095820.2,5728192,2397838.5,
2058,189.1598194,0.6891235,,,,,,,,,,,56781.59,53309.008,63447.324,85024.41,57080.035,45271.645,41649.492,23051.084,85763.96,24658.848,18990.648,31549.982,70624.29,72546.445,0,52564.63,84856.03,32879.99,117719.58,183414.31,3016.7307,
1725,189.159852,0.58113897,,,,,,,,,,,47000.64,144063.03,209006.56,296598.78,157159.61,149304.95,143927.66,282941.38,338576.66,14178.982,85130.77,323356.44,179407.19,377330.75,0,229199.11,328166.38,152952.45,331262.56,82548.65,32230.24,
12386,190.0713022,9.297723,,,,,,,,,,,716.8929,1918.1614,699.2451,310.9843,0,712.8802,0,0,1062.2673,60889.363,0,1040.0242,0,0,719.9447,884.464,0,1214.3347,1005.9839,748.9282,793.01917,
13602,190.0712894,9.869334,,,,61,,,,,,,8530.182,12440.269,9742.62,18644.07,5825.142,8017.6997,10417.575,4776.5,8713.803,229026.83,7545.754,18591.982,5926.0107,4773.137,31184.82,7026.488,6240.8657,2622.576,2237.8052,2780.9038,1784.2484,
5593,190.0864774,2.9206269,,,,,,,,,,,2138.3855,0,25813.43,0,45159.41,0,0,0,0,2531.5757,0,0,0,0,0,0,0,0,0,0,0,
5476,190.0864645,2.8259728,,,,,,,,,,,4272.836,0,5893.173,0,29822.018,0,0,0,0,5192.9355,0,0,0,0,0,0,0,0,2810.9312,0,5457.3936,
14635,191.1427708,10.23289,,,,,,,,,,,10406.473,9950.678,15125.179,838.6029,8076.993,967.6634,1079.1064,0,514.9493,1536.8638,0,1200.1489,2722.5337,530.5831,59552.023,1068.9714,0,1358.5869,1115.9757,1310.1538,2909.7043,
6512,191.1432983,4.2641644,,,,,,,,,,,0,0,0,1250.457,0,0,0,12743.661,11071.435,5910.9937,0,12545.337,0,10068.552,0,19184.18,47597.055,0,1539.9087,0,33125.45,
6364,191.143311,4.0213757,,,,,,,,,,,0,0,0,840.8752,0,0,0,9751.648,4448.1694,2485.4915,0,11614.274,0,9666.901,0,13243.553,19441.074,2585.6152,34608.51,12187.385,21286.043,
3214,191.1541236,1.3247229,,,,,,,,,,,5270.088,4492.1465,33600.85,49271.336,54337.207,40712.617,42557.105,8908.038,2607.5923,55779.832,4240.319,77591.195,33288.7,58773.285,0,35257.617,33044.457,8885.169,9741.848,5426.061,49304.766,
3040,191.1541309,1.1673942,,,,,,,,,,,739.5256,560.8579,4559.1816,22182.533,3310.3027,8926.123,995.1963,2651.481,760.4648,4683.6064,789.4925,6151.01,1550.5619,2239.8057,0,38540.23,20537.438,1455.9839,598.8758,1490.4905,34032.062,
18752,191.9776829,13.746946,,,,,,,,,,,65507.945,19690.398,69426.75,74711.62,42823.99,73045.586,88724.625,12709.237,21171.041,55712.395,37918.08,74933.44,51613.49,25097.178,970.5829,89338.38,23401.482,24831.305,35462.08,27102.434,39774.63,
1071,192.1594124,0.36010703,,,,,,,,,,,182784.08,570808.44,161828.2,55504.598,368290.3,95728.875,164323.69,98869.53,49735.547,158642.36,470672.25,35944.56,300468.75,56399.176,2192153.8,186064.05,50283.895,208317.66,362938.84,217495.08,146638.62,
14750,192.1593309,10.287943,,,,,,,,,,,0,1336.5059,1075.5156,624.10913,49325.816,4401.2383,3965.7588,1186.3785,704.57367,48394.61,1213.7537,0,6647.911,985.92456,0,608.65686,1324.349,0,807.7434,1671.8066,0,
19134,192.1594378,14.589664,,,,,,,,,,,0,0,0,0,6620.8496,1137.7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14907,192.1594616,10.364718,,,,,,,,,,,0,3370.9116,985.9197,624.10913,40559.074,1204.3286,1498.9133,0,0,22304.941,1213.7537,0,3263.6133,985.92456,0,608.65686,1324.349,0,807.7434,1017.0936,0,
18219,192.1595061,13.336397,,,,,,,,,,,0,141.26048,0,0,15168.533,6979.134,8851.191,5747.785,3339.7253,15590.177,7227.032,1164.3289,6545.616,2517.6875,0,5426.089,2138.894,5151.2417,6522.9834,10800.394,3356.5886,
1726,192.1594033,0.58690155,,,,,,,,,,,1681.3242,9879.954,2515.828,1172.5955,23883.818,2157.0754,17655.89,4024.1353,1329.3783,1314.5742,1974.1948,2732.0137,2581.5752,1537.946,30135.883,1569.2662,2030.449,3037.5422,2638.1624,2433.789,689.0962,
18686,193.0062959,13.637765,,,,,,,,,,,1025.712,1120.4878,1567.9465,768.2892,1130.4591,1191.1443,3455.2268,28510.795,29208.982,1904.9138,937.3131,1372.3827,635.8472,36478.67,2937.006,3279.1843,7384.8115,4731.209,28882.047,20764.107,1647.177,
1103,193.0458036,0.39673224,,,,,,,,,,,40125.84,58357.438,21455.645,36278.574,29979.547,33784.598,72634.91,2481.067,66101.375,51676.004,13271.169,17389.152,64061.01,0,0,1582.2632,99751.4,117556.836,25991.996,3395.1484,305025.03,
10877,193.1588305,8.151142,,,,,,,,,,,0,0,0,0,0,220.05145,237.401,209.66132,507.30408,150618.8,614.7224,0,193.08647,233.86386,0,305.66086,0,207.49725,502.04858,979.0692,240.93268,
11094,193.158828,8.400349,,,,,,,,,,,2166.3718,13029.978,1721.4016,350.20325,995.99536,1386.3779,887.4188,1949.7416,1758.8977,1806553.1,453.44565,3418.1794,1491.9802,981.13464,20493.17,1882.2301,3191.223,2587.822,1843.5455,2050.1917,1644.1912,
8210,193.15889,5.928226,,,,,,,,,,,210.50822,12974.585,431.9335,999.0874,760.9078,782.57294,0,737.3992,376.68576,585588.94,394.02408,218.21982,536.60095,713.71356,883.6316,596.10626,557.0064,323.09256,422.04938,1602.8958,233.3161,
6522,193.1589202,4.350614,,,,,,,,,,,2194.433,5395.4053,5546.803,2532.5667,9647.215,8149.9976,9241.438,8216.74,5641.649,1244749,5378.9004,9645.558,6525.4756,4735.444,8516.448,4927.352,4219.2803,14843.051,16635.25,13978.252,3425.7922,
1521,194.0673176,0.5369823,,,,121,,,,,,,2714278.2,7330729,14653945,8999813,27313780,11572807,17418112,10977200,9247877,5388816,7051504.5,10245920,14480770,5377726.5,0,11420803,9034846,7236781.5,4346106.5,10640172,7827798,
2215,194.0673309,0.76260227,,,,,,,,,,,2235940.8,6110520,16157598,7021332,25590174,9230184,15045690,6993158.5,5822992.5,37752996,3624263.5,7079606,13760171,2069962.6,0,7045853.5,6775222.5,3273014,4004985.5,6209576.5,5769100,
2951,194.0673601,1.067303,,,,,,,,,,,2769.8381,6958.6924,57863.6,9958.2295,168378.66,9545.055,76992.836,30593.559,3721.4214,25868.895,8486.2295,21661.18,35493.723,1918.585,0,16388.281,35837.5,5796.2573,18351.867,39334.906,30981.584,
1923,194.0837015,0.739486,,,,,,,,,,,1239.5537,20101.113,40352.86,9747.405,16375.867,6980.2734,10578.421,21843.377,5024.2334,53560.81,2200.0535,3652.5034,19358.475,1974.8765,0,18258.898,10170.904,958.9874,2514.5244,2404.4941,2745.604,
4859,194.1163147,2.151383,,,,,,,,,,,0,0,0,0,274924.12,155276.86,214519.55,0,0,0,188430.56,0,156608.25,0,175666.25,0,0,0,0,0,36218.38,
12532,194.1175632,9.361861,,,,,,,,,,,22458.402,55164.273,22986.953,193399.9,21979.15,27265.379,35395.34,25862.184,53762.67,9068.853,23772.125,18026.205,61945.777,25353.438,85853.9,31146.479,11574.426,29462.082,28919.666,24073.992,55531.938,
4176,194.1175138,1.7428051,,,,,,,,,,,16923.357,8781.258,11272.143,7769.1313,2623.2517,6576.6494,16732.684,8922.203,9696.5,19197.549,27554.736,4483.761,39930.727,7155.3794,102739.88,3659.4336,18690.176,36375.324,10474.11,16485.043,12606.19,
4659,194.1174453,1.9527962,,,,,,,,,,,10035.177,28280.87,40152.29,8462.285,3379.3467,2383.3254,74426.445,22415.07,9323.234,184680.4,68099.32,52019.836,4539.1714,31486.877,111874.164,13462.576,40539.297,39076.598,27516.656,2933.8164,46315.18,
1157,194.117555,0.45850345,,,,,,,,,,,4055.4155,1135.7296,0,0,1577.7847,2338.7695,2137.5615,0,2090.749,1635.9639,2628.984,2255.7527,2226.248,5203.2646,116584.64,3122.5728,3046.6553,3804.3496,6857.039,3319.0835,2141.5227,
9120,194.1177782,6.698864,,,,,,,,,,,14139.872,31884.715,25482.465,31885.71,4167.374,24432.2,15621.376,8582.908,15752.078,9807.231,35225.09,9280.407,8635.615,10473.487,97379.34,2160.2363,17696.697,74431.23,30152.66,6579.0967,42543.26,
4506,194.9902673,1.8432732,,,,,,,,,,,21876.05,15209.045,32687.588,5510.5645,17665.352,7005.79,19311.318,2642.7488,1006.9553,34708.645,1948.4774,878.1743,28950.947,1246.0261,0,4443.1885,2341.3123,2138.1768,5194.177,7875.0474,3640.1702,
9227,195.1016751,6.796511,,,,,,,,,,,0,0,0,0,0,0,0,0,0,145148.61,0,0,0,0,0,0,0,0,0,0,0,
9476,195.1017412,6.9270167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,123931.04,0,0,0,0,0,0,0,0,0,0,0,
9928,195.1015674,7.322793,,,,,,,,,,,0,0,0,0,308.00925,299.05026,477.12445,716.32336,807.50085,82578.164,0,287.58652,313.20883,0,0,0,271.24902,0,302.5778,0,0,
8982,195.101753,6.570088,,,,,,,,,,,0,0,0,0,0,0,0,0,0,112900.59,0,0,0,0,0,0,0,0,0,0,0,
9759,195.1017622,7.068389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,86890.05,0,0,0,0,0,0,0,0,0,0,0,
9109,195.1018088,6.6883597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47074.062,0,0,0,0,0,0,0,0,0,0,0,
8777,195.1018837,6.453076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,32407.697,0,0,0,0,0,0,0,0,0,0,0,
10375,195.1018258,7.5712395,,,,,,,,,,,327.3687,1551.9791,1094.8895,339.4461,673.6438,0,179.53424,308.9179,0,47754.05,0,482.8661,0,0,11009.133,0,0,0,0,0,0,
13279,195.1224798,9.733757,,,,,,,,,,,25765.596,21456.934,37351.21,18847.684,55816.812,30445.95,29949.807,29552.588,62695.023,281966.75,40295.68,33998.73,52926.85,41448.086,33024.14,42445.375,48955.734,34439.973,61814.668,52961.402,58181.258,
14205,195.1225519,10.095381,,,,,,,,,,,52928.133,75213.88,72477.49,53077.176,69627.98,24456.836,57971.414,46972.316,31360.709,231323.25,50107.625,70680.71,72387.68,50249.57,75175.586,80507.17,41951.492,13093.326,22144.363,29662.393,31270.203,
13553,195.1225488,9.882106,,,,,,,,,,,52396.156,71785.4,89672.266,63514.24,37294.22,31113.893,36714.99,44502.96,56278.7,389123.53,43646.46,32217.406,13625.244,57756.38,95999.016,24088.652,43678.11,28003.498,35475.246,10479.631,15711.693,
13849,195.1225849,9.940764,,,,,,,,,,,50886.316,22970.78,33203.992,27302.402,35870.594,56875.992,71879.65,73942.1,66284.88,137899.67,65914.125,39699.426,74533.01,70082.13,46132.72,49279.31,25299.854,52975.73,34227.33,42472.11,56162.203,
12789,195.1223783,9.467176,,,,,,,,,,,20175.43,21773.428,10167.489,1728.8835,10669.005,13633.208,12916.65,20821.092,6754.0957,120404.805,10223.543,8164.325,12120.765,6521.967,31004.174,12485.209,3957.6868,10756.917,13438.2295,9304.243,9170.741,
8465,195.1381348,6.07324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,172628.75,0,0,0,0,0,0,0,0,0,0,0,
7712,195.1381494,5.4527144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,316348.03,0,0,0,0,0,0,0,0,0,0,0,
3296,195.9486858,1.2833365,,,,,,,,,,,95421.414,28696.121,23100.492,37110.5,45856.15,18353.834,37573.42,17898.57,30202.672,36739.297,12150.336,41704.453,44997.062,14666.08,0,27994.006,20281.861,4006.4907,20779.94,1391.3699,5155.3125,
4343,195.9486349,1.8155321,,,,,,,,,,,48868.246,28324.361,39643.29,25343.58,17753.668,22772.766,20787.006,11693.478,5087.371,42964.824,27316.99,1083.471,55151.035,2537.1494,0,5803.0327,31929.918,1675.3137,17668.564,2389.4087,13248.886,
19098,195.948763,14.556842,,,,,,,,,,,1404.0183,0,0,0,1903.3588,1412.7095,1382.3506,2709.8567,1690.8452,34778.645,1274.5104,2457.082,3578.2397,407.8078,0,272.31723,332.70593,1237.1005,824.10016,0,692.96643,
18815,195.9488424,13.870699,,,,,,,,,,,96719.93,14798.463,44747.934,29478.09,111185.56,110614.89,134667.3,64346.24,113884.74,155474.67,49416.918,108218.39,64125.297,89702.82,0,118994.65,135101.02,19671.38,86187.26,34199.547,60790.984,
18633,195.993563,13.61979,,,,88,,,,,,,371309.22,405644,404621.16,371343.94,417294.16,110469.84,349666.22,371239.3,421748.44,373379.44,158391.94,193107.53,331726.8,426545.72,457117.38,511580.3,495130.47,365871.97,389997.22,392701.6,372366.75,
3643,196.0828088,1.2916157,,,,,,,,,,,1881.081,37307.63,48223.367,23925.2,15121.218,23799.053,85108.88,62002.2,190010.77,13866.411,7411.7397,182958.05,69928.3,15781.162,0,27634.854,58924.35,13927.694,4140.083,82924.49,4000.2476,
3252,196.0828109,1.2238907,,,,,,,,,,,1156.7172,78882.875,59223.797,159953.62,31789.873,33212.293,95001.664,41131.484,145410.12,46291.5,20539.719,89824.49,40408.68,187224.11,0,160204.92,64667.086,31489.8,1363.2246,119745.055,3198.2935,
1353,196.0829023,0.4776618,,,,107,,,,,,,6779120.5,60725736,77066328,106917184,33657524,53396396,59959244,99530064,77107520,90957304,34727756,94527336,53421172,75374688,0,53025452,45265804,38124468,5494254,74063248,14601192,
3928,196.08296,1.610093,,,,,,,,,,,0,29619.057,37430.633,28330.625,4800.545,41231.38,18302.406,58446.08,67782.23,15511.131,13229.55,41021.43,14383.332,31574.691,0,22314.023,11727.354,37181.42,1118.8896,2693.4568,2553.2866,
3646,196.0968149,1.3892021,,,,,,,,,,,17063.379,23620.13,4918.916,15558.518,4051.7778,5012.9136,4692.667,763.4326,565.8645,8253.789,9694.286,875.89294,2633.8706,1246.6125,17924.55,3137.362,2715.0742,919.3633,9356.662,893.36926,4464.2593,
1974,196.0991692,0.70020324,,,,,,,,,,,0,3675.7793,2230.1133,1970.992,695.34924,3507.4978,7163.921,3324.0696,3153.552,13658.962,585.2423,2039.6316,973.51733,2493.6003,0,2742.2915,602.3041,0,1283.99,2685.7288,0,
1407,196.0996034,0.4921552,,,,,,,,,,,0,53473.145,136294.14,221822.23,6456.1553,49367.914,32258.125,138974.53,122972.445,8526.758,22226.285,44632.43,39355.008,62464.58,0,20505.559,20391.496,9777.238,0,28500.543,1646.2778,
1375,197.0869773,0.48019543,,,,107,,,,,,,47532.17,4180654.5,5315274,7219446,2378229,3711050.5,4080129.8,6833656,5303355,4393795.5,2363179,5618571.5,3599519,4591059.5,0,3646977.8,3139681.8,1852005.4,162018.39,2597603.2,769475.3,
4921,197.1175497,2.2791154,,,,,,,,,,,0,0,0,1244.6448,0,0,0,29787.414,34128.11,1011.3126,0,28036.445,0,17226.746,0,59534.746,69182.875,22805.791,44277.266,45131.723,46719.54,
5389,197.1175263,2.7523437,,,,,,,,,,,769.9271,0,0,4177.259,493.0372,0,0,56225.492,82729.414,1222.1648,0,86133.1,0,58790.848,0,109611.42,155021.06,17410.88,45966.555,34402.49,101822.15,
5145,197.1175447,2.5590658,,,,,,,,,,,2530.475,0,999.32385,4622.4023,1077.2861,2504.0469,787.2136,89644.63,100635.8,5088.5664,0,115187.695,1216.1324,87795.555,0,157412.03,175752.88,60299.48,104417.414,132726.48,135166.92,
18845,198.1125446,14.007918,,,,142,,,,,,,120497.21,81080,33797.074,121621.75,131751.98,71349.07,40815.414,102887.17,87358.44,110909.63,59595.605,80791.95,135267.72,72323.7,25378.518,72173.9,125045.32,116052.54,96733.44,114820.5,115324.8,
2702,198.1125706,0.95577097,,,,18,,,,,,,2271825.5,2644187.5,3362397.8,4317733,3464133.5,2619999.2,1574213.6,2391451.5,3209314.8,3863198.2,1539852.5,1824879.5,2479410.2,2969091.5,49215.668,2221330,1777527.2,612898.94,1464544,1609204,899886.5,
4193,198.1126241,1.7693905,,,,,,,,,,,17211.918,47468.887,9827.401,31582.432,43687.355,127566.414,37658.15,5295.913,25265.035,20921.44,84020.836,5361.633,58834.59,6362.583,63041.44,62579.67,7877.8633,28864.191,12649.867,24370.672,39712.777,
2159,198.1125555,0.86654353,,,,,,,,,,,228075.61,341664.75,495663.62,669829.6,368558.66,171562.34,233240.94,556260.94,608218.1,52938.906,184088.52,566932.7,236450.61,822411.25,67135.766,575734.06,264805.75,1232792.5,291767.38,588365.4,144974.48,
3988,198.1126554,1.6667408,,,,,,,,,,,91165.14,44595.625,47827.758,71665.82,14967.614,7667.251,155796.3,5444.235,15775.229,9120.129,93611.586,9779.799,26152.707,11415.5625,59016.69,50394.94,103465.03,33693.3,15541.379,7227.3027,30182.266,
4574,198.1126575,1.8797891,,,,,,,,,,,61631.164,21490.096,42996.664,37944.35,37395.918,67247.45,55033.297,66234.61,31751.006,12949.291,112267.625,50062.492,93121.74,60239.164,49554.293,54467.07,70753.18,68891.57,94306.375,40456.773,48928.547,
4788,198.1127263,2.0681226,,,,,,,,,,,247488.55,45371.137,43041.508,158411.67,79746.9,80526.56,72860.37,94175.77,105621.375,78809.41,102594.625,13881.289,63509.88,111219.8,37808.742,117388.6,42260.875,56238.926,94513.65,57747.312,105960.164,
3501,198.1127195,1.3069764,,,,,,,,,,,33796.305,18903.29,43033.773,40187.227,32425.588,84403.125,23193.836,2445.5789,49945.586,52436.113,11365.938,22552.73,78914.87,35483.85,12469.113,4638.822,116566.445,71340.445,133856.02,55380.926,70926.35,
6261,198.1490282,3.8546658,,,,223,50,[M-H2O+H]+,,2,6261;6257,215.1523,25379.223,95575.07,71443.84,145529.53,32929.375,20295.434,19899.57,24546.055,12225.18,76924.27,19081.451,31933.28,19243.307,21912.406,4525.695,8127.801,55995.47,0,0,5766.034,4449.117,
6192,198.1491077,3.7125757,,,,202,48,[M-H2O+H]+,,2,6192;6193,215.1524,27126.553,30639.451,23685.512,57104.67,23178.09,24673.49,23730.7,36810.086,25327.896,46189.64,20359.85,44180.707,21615.781,37527.008,4102.0215,13426.043,35390.02,7909.829,11938.479,42818.883,12738.345,
18626,199.0150142,13.608668,,,,53,,,,,,,30003.055,61226.61,35889.91,42443.492,12514.221,72034.74,57806.266,62649.008,65147.953,85284.02,67846.58,97017.98,31832.86,81755.76,116138.875,182601.3,177351.84,10196.59,45071.008,35665.58,10407.322,
12068,199.0293466,9.154924,,,,,,,,,,,1229.1842,0,617.5126,0,0,0,0,1254.4802,0,0,0,0,0,0,45769.195,0,0,0,0,0,0,
8156,199.1694452,5.831958,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41282.902,0,0,0,0,0,0,0,0,0,0,0,
12270,199.1804822,9.237441,,,,,,,,,,,95583.555,117662.32,101229.2,24129.979,144424.08,70889.59,130036.22,81242.83,78651.43,56555.836,124697.43,63627.1,129863.96,144505.05,136536.78,88466.2,130223.195,140607.92,144690.44,148888.03,58915.17,
12560,199.1804594,9.383242,,,,,,,,,,,39526.492,32320.027,58518.082,34131.195,155454.98,152205.47,130506.71,63118.047,150496.42,170996.8,126744.76,144212.17,136803.17,150049.33,140158.55,138419.47,130330.53,146858.45,151854.78,143097.25,139942.06,
14287,199.1804272,10.1546755,,,,,,,,,,,562239.56,157064.88,160456,45203.68,129488.336,167110.8,36060.42,131211.62,860650.1,109161.45,150881.56,81889.91,90030.93,94021.14,170239.3,30058.434,148675.55,81152.086,174361.75,35312.453,88175.414,
14638,199.180433,10.256892,,,,,,,,,,,96482.64,400770.28,168126.23,225822.25,172338.31,178920.66,142907.19,972184.9,271822.12,59343.957,167340.1,109145.766,104110.766,1179657.2,183885.03,67596.94,743881.06,375200.88,205204.34,98055.5,172025.52,
2270,199.1803046,0.8621829,,,,,,,,,,,10293.738,3822.0537,9458.25,1425.6157,16631.805,8127.6133,10721.102,16675.428,28478.408,285674.62,25931.137,37941.508,2144.4373,40883.992,129303.836,34038.98,23254.775,13035.132,32328.137,7201.4844,69682.95,
14903,199.1804663,10.371622,,,,,,,,,,,151198.5,172875.77,879523.3,80405.82,88449.555,172193.17,157749.34,178193.69,177041.27,95402.28,156677.62,165172.95,162643.27,108847.09,172683.23,354906.62,106508.75,148577.56,59299.86,200061.38,924380.8,
18756,199.9878724,13.704359,,,,,,,,,,,8707.532,23685.248,120103.65,108998.84,91023.555,146898.66,156450.52,157672.16,193456.38,120316.68,59803.82,202366.36,197810.98,176078.28,158952.4,189145.84,205504.95,128277.375,187054.11,188989.36,214193.36,
18696,200.0002698,13.657008,,,,88,,,,,,,19713.45,21317.74,5493.964,29890.023,27383.574,14555.719,57788.652,51041.36,72537.87,58780.74,11479.51,108743.86,25551.262,33833.61,116130.51,99865.01,111737.375,95846.75,131249.9,94680.33,97709.31,
5904,200.1435944,3.2839303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281643.75,0,0,0,0,0,0,
1494,200.144974,0.51080173,,,,,,,,,,,5108.758,67094.99,0,0,32790.75,1457.9375,32418.256,4581.4507,1764.4553,1926.1838,41169.4,0,9427.7295,2300.7285,450457.25,6294.04,2818.1055,1535.5903,21799.266,12117.212,1750.636,
10913,200.201011,8.189416,,,,,,,,,,,842.06506,8630.102,2492.6228,1450.65,2262.991,2717.599,1773.4751,7015.171,791.9246,795951.56,3062.3252,1724.8586,1835.4463,3310.3923,9561.6455,3258.6184,4338.711,22777.594,23313.018,3202.5056,6286.6074,
11081,200.2009433,8.353459,,,,,,,,,,,959.9145,52120.01,22750.541,5810.3896,2522.2192,2749.217,705.31476,1581.6646,1960.5906,1079413.4,1351.8237,5022.8154,462.89374,2428.897,65487.41,954.04956,6509.477,2030.0225,1262.0143,1134.5806,1035.5875,
18454,200.9723566,13.571494,,,,1,148,[M+Na]+,,2,18464;18454,177.9833,25781.168,46171.543,34653.406,37674.93,19393.924,26284.922,21949.883,28773.783,24269.152,19797.117,24917.537,18596.89,25454.814,25784.043,37096.926,27770.562,33641.645,17169.547,27161.602,22919.465,21204.5,
19089,201.0083401,14.52403,,,,,,,,,,,27852.365,5722.119,11953.529,10006.974,276.37817,0,1635.177,1457.3838,17232.053,1954.7565,227.27924,439.33133,1782.7968,402.9176,8595.764,472.55563,374.7943,2852.8257,11517.432,2519.9456,2477.5105,
1035,201.0872154,0.37258026,,,,,,,,,,,29345.168,41723.965,32912.355,69396.83,38230.707,58228.094,46515.176,162414.58,102784.875,51951.656,20537.627,89057.15,21680.295,147285.9,0,118129.586,101791.586,117075.76,131396.3,175505.11,51249.566,
18524,201.9757265,13.586458,,,,53,,,,,,,21527.29,32663.295,25394.701,28111.719,33055.5,28329.188,28330.475,30868.178,27887.195,36739.57,31523.428,33391.043,25943.95,29471.074,35643.824,45159.824,40198.99,20305.412,25306.559,23610.24,23431.352,
2073,202.0862668,0.73669696,,,,,,,,,,,1952.7963,5097.6865,3562.0718,25230.426,8070.8975,1783.9603,6931.185,56644.258,45811.418,19991.176,0,21490.102,1865.321,36877.098,0,31386.6,19927.465,8476.885,3932.1975,16397.81,948.7112,
887,202.1800227,0.35053882,,,,,,,,,,,9353.901,9018.03,31996.709,35092.78,34265.13,8509.493,15844.358,0,1700.5627,16437.836,10785.232,3551.7104,16024.079,0,45111.586,2733.9536,6002.0454,760.53143,1579.3904,2700.0264,10208.819,
6313,202.1803387,3.8967807,,,,,,,,,,,488.77255,9003.642,620.81104,17169.6,6165.341,15254.279,1422.1359,3384.9922,669.41504,3843.213,2640.63,331.57465,3230.4243,5511.498,0,5861.498,4795.3516,1534.6838,240.25984,3486.4006,0,
6221,202.1803467,3.807778,,,,,,,,,,,488.77255,271.4949,0,9661.43,7054.306,18497.613,7138.715,6795.186,3573.296,6888.5874,12361.294,5733.677,5992.2773,6516.1353,0,11182.918,6681.3086,8056.016,5601.8315,36113.684,4069.6995,
7262,202.2167946,5.163924,,,,,,,,,,,764.61066,369.51398,0,0,700.9517,432.77917,826.3855,658.00214,0,1003412.1,1566.729,341.17407,1231.9886,241.68022,1735.0798,353.17328,264.57135,5896.5938,2745.4055,5355.657,247.11401,
